age,is_premium_user,total_visits,avg_session_time,pages_per_session,email_open_rate,email_click_rate,total_spent,avg_order_value,discount_used,support_tickets,refund_requested,delivery_delay_days,satisfaction_score,nps_score,marketing_spend_per_user,lifetime_value,last_3_month_purchase_freq,signup_date_year,signup_date_month,signup_date_day_of_week,last_purchase_date_year,last_purchase_date_month,last_purchase_date_day_of_week,customer_tenure_days,spending_per_visit,support_burden,gender_Female,gender_Male,gender_Other,country_Bangladesh,country_Germany,country_India,country_UK,country_USA,city_Berlin,city_Delhi,city_Dhaka,city_Hamburg,city_London,city_Mumbai,city_New York,acquisition_channel_Email,acquisition_channel_Facebook Ads,acquisition_channel_Google Ads,acquisition_channel_Organic,acquisition_channel_Referral,device_type_Desktop,device_type_Mobile,device_type_Tablet,subscription_type_Annual,subscription_type_Monthly,coupon_code_NEW20,coupon_code_NO_COUPON,coupon_code_REF10,coupon_code_SALE15,payment_method_BKash,payment_method_Card,payment_method_PayPal,payment_method_SEPA,payment_method_UPI
-0.1165972410910116,-0.6616234691090352,-0.5140386093173314,-1.1028571625468437,0.11531728750642854,-1.5383665283207573,0.751763646453227,-0.6115984546295056,-0.11856285827335113,1.0111285855832206,-1.4041986791960193,-0.41623299031813277,-1.1516165787724442,0.36758214081228197,-1.257742116979303,-0.22068695880391978,-1.3095347151859302,0.9309711373463821,0.12001660566354357,-0.6391071182097593,-0.0018630095830202834,0.5803495722157718,-0.8682959531036722,1.0003012839517167,0.17931692437882077,-0.532574641691143,-1.2389810947531483,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.21738594472028802,-0.6616234691090352,-1.2847368641077592,-1.6280407652761568,-0.10497639138883268,1.4606136581080134,-0.14674211843236687,-0.05267674486885035,0.15034368280722576,-0.9889938967784184,3.521332867392543,-0.41623299031813277,-1.1516165787724442,-1.5078369449646674,-1.257742116979303,-1.3274364326943793,-1.5154125963776501,1.1622759765989574,0.12001660566354357,-1.5446715352077494,-0.9999038576295919,-0.994405055721569,0.2550815953313015,0.5024077592876686,-0.2540194147712929,0.3548304019380085,4.80734246745128,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1.9986296023805528,1.5114336880259611,-0.2571391910538554,0.44127229617476516,0.6947151491780332,0.8056639622212701,-0.6996687429773479,0.1182102869511518,-1.088298605590874,1.0111285855832206,0.0030960484007127816,-0.41623299031813277,0.010849685129753945,0.36758214081228197,1.594520369031211,-1.2118890033448093,-1.007923694288207,-1.1507724159267958,0.12001660566354357,-0.940961923875756,-0.9999038576295919,-0.994405055721569,-1.4299847273211592,-0.4933792900404273,-0.847148528983011,0.10323209122458027,-0.0050375106297955935,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.005269512487245062,1.5114336880259611,-1.0278374458442832,0.017407906611340736,0.8944648917212535,-1.469424455069521,1.3738060990663308,-0.7751627400962304,1.0890497924311744,1.0111285855832206,0.7067434121990788,-0.41623299031813277,-0.5703834468213451,1.3052916837007567,-0.3069879549757983,-1.5501784651754777,1.2653183636287832,-1.6133820944319466,1.3806952365834222,0.8701669101202242,0.9961778384635513,-0.994405055721569,-1.4299847273211592,-0.9912728147044753,-2.3204920820933976,-0.6257484102059416,1.1167293840277976,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.5513691305315876,-0.6616234691090352,-0.00023977279037944597,-0.39785514198582694,1.2991050497161358,-1.5383665283207573,1.3046902709982082,0.86286181054001,1.226595528145288,-0.9889938967784184,0.0030960484007127816,2.4025005784276874,0.010849685129753945,-2.445546487853142,-0.6239060089769665,0.5435966401468503,-0.1585241141114635,-0.9194675766742205,1.3806952365834222,-0.6391071182097593,1.4951982624868372,0.5803495722157718,-0.5874515659949289,0.5024077592876686,-0.7036058666395358,0.6670741188958486,-0.08730041623801905,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-1.229874527128677,-0.6616234691090352,-0.5140386093173314,0.07703887531229195,-1.0876898574575886,-1.331540308567049,-0.8379003991135932,-0.49508912951054046,1.19571826229448,1.0111285855832206,-1.4041986791960193,-0.41623299031813277,1.173315949031952,1.3052916837007567,-1.257742116979303,0.5714393942069875,0.9706730696426722,0.6996662980938068,0.12001660566354357,-0.03539750687776587,1.4951982624868372,-0.994405055721569,0.2550815953313015,-0.4933792900404273,-0.6331887115276423,-0.4165563844793428,-1.2389810947531483,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.7740245877391208,-0.6616234691090352,0.7704584820000484,1.052095831612726,-1.422230985767576,-0.05611195341918111,-1.252595367522329,0.2102386710153489,0.5238401905402658,-0.9889938967784184,-0.7005513153976531,2.4025005784276874,-1.1516165787724442,0.36758214081228197,-1.257742116979303,1.5250537207666917,-1.325228599695348,0.005751780336080792,0.12001660566354357,1.7757313271182142,0.9961778384635513,0.5803495722157718,-1.1491403402124156,-0.9912728147044753,-0.538396387338555,-0.09325816625546562,-0.7591141453718444,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.005269512487245062,-0.6616234691090352,-2.055435118898187,0.761009979376238,0.9427485594336239,0.4954246325907078,0.33706867804449137,-0.578303770543385,-0.6696636340283294,-0.9889938967784184,2.817685503594177,-0.41623299031813277,1.173315949031952,1.3052916837007567,-0.3069879549757983,0.18720938817709246,-0.35554700051102717,0.005751780336080792,-1.140662025256335,-1.2428167295417527,-0.9999038576295919,-0.994405055721569,-0.025762791777441972,1.0003012839517167,0.6018198550501815,-0.002804231268858988,6.1646804099869685,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.005269512487245062,-0.6616234691090352,-0.00023977279037944597,-0.35130173358584027,-0.7265324062393334,-0.0905829900447992,0.40618450611261403,0.32233675767024816,-0.768107362437606,-0.9889938967784184,-0.7005513153976531,-0.41623299031813277,-0.5703834468213451,1.3052916837007567,1.594520369031211,0.47398975499650686,-0.03583676096439126,1.3935808158515328,0.12001660566354357,0.8701669101202242,0.4971574144402655,-0.994405055721569,1.6593035308750186,1.0003012839517167,-0.44902076738884406,0.20059353510850889,-0.6631407554955837,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.22792496969477813,-0.6616234691090352,-0.5140386093173314,-0.13888371950642062,-0.3860156355146508,-0.78000372255716,-1.1834795394542061,-0.7647004785328192,-1.0239609953955617,1.0111285855832206,2.114038139795811,-0.41623299031813277,0.592082817080853,-2.445546487853142,-1.257742116979303,-0.7302093581044331,0.917451428912438,-0.6881627374216452,-1.140662025256335,-1.2428167295417527,0.4971574144402655,-0.994405055721569,-0.8682959531036722,-0.4933792900404273,0.3201512346026077,-0.6850313653973767,2.0831747086558785,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.9966800449466539,-0.6616234691090352,0.5135590637365725,1.0794047396097337,0.0981940343595249,-0.9523589056852504,1.0973427867938401,0.319393165052854,-2.3339014821432005,1.0111285855832206,-0.7005513153976531,-0.41623299031813277,-1.1516165787724442,-0.5701274020761927,0.3268481530265382,1.466583937240403,0.7354856132676362,0.23705661958865612,-1.140662025256335,-0.6391071182097593,0.9961778384635513,0.5803495722157718,1.6593035308750186,-0.9912728147044753,1.8503701822264464,0.047834484111075305,-0.7308866777611795,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-1.5638577129399767,1.5114336880259611,-1.2847368641077592,-0.6465282192053381,0.3415715579276097,-0.5387064661778337,0.19883702190824637,-0.27997794222231065,-0.5179163896917348,-0.9889938967784184,0.7067434121990788,-0.41623299031813277,-1.1516165787724442,-0.5701274020761927,-1.257742116979303,1.1742350196089613,-0.017811729958241332,-1.3820772551793712,0.12001660566354357,1.172021715786221,0.4971574144402655,-0.994405055721569,-1.4299847273211592,-0.4933792900404273,-1.4809029249900525,0.06058429435966605,1.3523004319058924,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-0.005269512487245062,1.5114336880259611,1.5411567367904762,-0.17725385464403076,-0.7042023553085673,-1.1591851254389585,0.8208794745213498,0.4798194326874433,1.6025992211235853,-0.9889938967784184,0.0030960484007127816,-0.41623299031813277,0.592082817080853,-0.5701274020761927,-0.9408240629781347,-0.6647788860631103,0.5417094374643803,-0.6881627374216452,1.3806952365834222,-0.6391071182097593,-0.9999038576295919,0.5803495722157718,-1.1491403402124156,0.004514234623620646,-0.9013155713767752,-0.06787072720202579,-0.41635203867091314,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.3392526982985447,-0.6616234691090352,-0.00023977279037944597,0.8140498223753408,1.3041085268006398,-1.469424455069521,1.6502694113388212,-0.15624817380490869,0.962663409930825,-0.9889938967784184,0.0030960484007127816,2.4025005784276874,-1.1516165787724442,-1.5078369449646674,-0.9408240629781347,1.508348068330609,-0.46668713153254227,-0.22555305891649455,1.3806952365834222,-1.5446715352077494,-0.500883433606306,-0.994405055721569,-0.025762791777441972,-0.4933792900404273,-1.3427769668859535,-0.21243186869298114,-0.08730041623801905,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.4400414019278211,1.5114336880259611,-0.00023977279037944597,0.9491034388649877,0.5505091377123609,-1.6762506748232293,-0.008510462296121698,0.4490591992844279,-0.16239965464984027,-0.9889938967784184,-1.4041986791960193,-0.41623299031813277,-1.1516165787724442,-0.5701274020761927,-0.3069879549757983,0.2456791717033806,0.9890429310608778,-1.3820772551793712,-1.140662025256335,-0.940961923875756,-0.9999038576295919,-0.994405055721569,-0.3066071788861854,1.0003012839517167,0.4501521363476418,0.3099567519090867,-1.2389810947531483,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.10605821611652148,1.5114336880259611,-0.5140386093173314,-0.11053847026712244,1.5864092566365497,-1.469424455069521,0.751763646453227,-0.7839228945704074,1.0760629784190232,1.0111285855832206,1.4103907759974448,-0.41623299031813277,-1.1516165787724442,0.36758214081228197,0.3268481530265382,0.5672629810979667,-0.8817365394145665,0.9309711373463821,0.12001660566354357,-1.2428167295417527,1.4951982624868372,0.5803495722157718,-0.5874515659949289,0.004514234623620646,0.4691106011854593,-0.7041727620693081,1.418743547974073,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.219335502154187,-0.6616234691090352,0.7704584820000484,2.006798522670093,0.7505955118746966,0.35754048608823547,0.4753003341807367,-1.013836429360041,-0.3092519313059741,-0.9889938967784184,-0.7005513153976531,-0.41623299031813277,0.010849685129753945,-0.5701274020761927,-0.6239060089769665,1.466583937240403,2.107148869620801,-1.6133820944319466,0.12001660566354357,-0.3372523125437626,-0.500883433606306,0.5803495722157718,-1.1491403402124156,0.5024077592876686,0.04660767051409845,-0.9735862601940349,-0.7591141453718444,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.32871367332405454,-0.6616234691090352,1.2842573185270003,0.134245489837374,0.7842270304575948,-0.4352933563009796,-0.42320543070485744,-0.1342003962298988,0.2876079492981735,-0.9889938967784184,0.0030960484007127816,-0.41623299031813277,-0.5703834468213451,-1.5078369449646674,1.2776023150300428,-0.6494653713300348,-1.6871936695386054,-1.1507724159267958,-1.140662025256335,0.8701669101202242,0.4971574144402655,-0.994405055721569,0.8167703695487883,-0.9912728147044753,0.24160902313164961,-0.4147546717530078,-0.3752205858668013,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.7845636127136109,1.5114336880259611,0.5135590637365725,-1.3114025968611869,1.3097809401342406,-1.400482381818285,-0.07762629036424439,0.8245904605522913,-0.18248267752388586,-0.9889938967784184,-0.7005513153976531,-0.41623299031813277,0.592082817080853,0.36758214081228197,0.009930099025369971,-0.7538756990555499,-1.6421647430051542,-0.6881627374216452,-1.140662025256335,-0.6391071182097593,1.4951982624868372,0.5803495722157718,-0.3066071788861854,-1.4891663393685233,1.352033392203816,0.43253352063856365,-0.7308866777611795,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.005269512487245062,1.5114336880259611,1.7980561550539522,1.1056316764484755,1.0215293073918532,0.047301156457673126,-0.07762629036424439,-0.4565666054893184,0.4140726381831114,-0.9889938967784184,0.7067434121990788,2.4025005784276874,0.010849685129753945,-1.5078369449646674,-0.3069879549757983,1.1561372294698715,0.9021276208803184,-0.22555305891649455,1.3806952365834222,-0.3372523125437626,-1.4989242816528776,-0.994405055721569,0.5359259824400449,-0.9912728147044753,-1.4917363334688052,-0.6648091890643495,-0.061125855362675285,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.3392526982985447,-0.6616234691090352,-1.541636282371235,-0.5384560371332427,1.6143081509879977,0.21965633958576353,-1.4599428517266968,-0.1184207452419199,0.6924799498470491,1.0111285855832206,-0.7005513153976531,-0.41623299031813277,0.592082817080853,-0.5701274020761927,-0.9408240629781347,1.3900163635750251,-1.3287993167443781,-1.1507724159267958,-1.140662025256335,0.2664572987882308,1.4951982624868372,-0.994405055721569,1.6593035308750186,-1.4891663393685233,0.7074455877180218,0.4195600009701946,-0.27924719599054065,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.9966800449466539,-0.6616234691090352,1.0273579002635242,0.6779223323192527,-2.1812952728536223,-0.05611195341918111,-0.008510462296121698,-0.7218053214058568,-2.198393901954452,1.0111285855832206,2.114038139795811,-0.41623299031813277,0.010849685129753945,-0.5701274020761927,-0.9408240629781347,0.7217902661317294,2.4983709681466144,1.1622759765989574,-1.140662025256335,1.7757313271182142,1.4951982624868372,0.5803495722157718,0.2550815953313015,0.5024077592876686,0.8509882500614969,-0.7801555367995077,1.034072876000396,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-0.5619081555060778,-0.6616234691090352,1.0273579002635242,0.1892622232521808,-0.5809307487119288,-1.1591851254389585,1.3046902709982082,0.40865108039656095,0.261023366591905,1.0111285855832206,1.4103907759974448,-0.41623299031813277,0.010849685129753945,0.36758214081228197,0.9606842610288747,0.483734718917555,1.9080641173376882,-0.9194675766742205,1.3806952365834222,-0.940961923875756,0.9961778384635513,-0.994405055721569,-1.1491403402124156,1.4981948086157646,-1.8519471653873372,-0.009945418450804292,0.5794620818496873,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
